sku,title,signal_url,product_url,family,product_type,pack_count,pack_class,price,unit_price,unit_price_band,inventory,weight,weight_unit,unit_weight,unit_weight_band,length,width,height,cube_inches,unit_cube_inches,status,merchant_status,merchant_availability
M754K,7x5x4 Kraft Corrugated Mailers ECT-32-B Crush Resistant - Bundle of 50,https://packrift.github.io/products/m754k-7x5x4-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/7x5x4-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",49.98,0.9996,$0.50 to $1 per unit,400,13.3,lb,0.266,0.25 to 1 lb per unit,7,5,4,140,2.8,catalog approved,active listing,in stock
M763K,"7x6x3"" ECT-32 Kraft Corrugated Mailers - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m763k-7x6x3-ect-32-kraft-corrugated-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/7x6x3-ect-32-kraft-corrugated-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",51.81,1.0362,$1 to $5 per unit,400,11.4,lb,0.228,0.05 to 0.25 lb per unit,7,6,3,126,2.52,catalog approved,active listing,in stock
M775,7x7x5 White Corrugated Mailers ECT-32-B Crush Resistant - Bundle of 50,https://packrift.github.io/products/m775-7x7x5-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/7x7x5-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",84.11,1.6822,$1 to $5 per unit,400,17.78,lb,0.3556,0.25 to 1 lb per unit,7,7,5,245,4.9,catalog approved,active listing,in stock
M833K,"8x3x3"" ECT-32-B Kraft Corrugated Mailers - Crush Resistant, 50 Pack",https://packrift.github.io/products/m833k-8x3x3-ect-32-b-kraft-corrugated-mailers-crush-resistant-50-pack/,https://packrift.com/products/8x3x3-ect-32-b-kraft-corrugated-mailers-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",34.74,0.6948,$0.50 to $1 per unit,300,7.48,lb,0.1496,0.05 to 0.25 lb per unit,8,3,3,72,1.44,catalog approved,active listing,in stock
M844,"8x4x4 ECT-32-B White Corrugated Mailers - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m844-8x4x4-ect-32-b-white-corrugated-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/8x4x4-ect-32-b-white-corrugated-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",27.79,0.5558,$0.50 to $1 per unit,499,11.42,lb,0.2284,0.05 to 0.25 lb per unit,8,4,4,128,2.56,catalog approved,active listing,in stock
M852K,"8x5x2"" Kraft Corrugated Mailers ECT-32-B Crush Resistant - Bundle of 50",https://packrift.github.io/products/m852k-8x5x2-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/8x5x2-kraft-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",36.57,0.7314,$0.50 to $1 per unit,100,9.02,lb,0.1804,0.05 to 0.25 lb per unit,8,5,2,80,1.6,catalog approved,active listing,in stock
M854K,"8x5x4"" ECT-32-B Kraft Corrugated Mailers - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m854k-8x5x4-ect-32-b-kraft-corrugated-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/8x5x4-ect-32-b-kraft-corrugated-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",38.4,0.768,$0.50 to $1 per unit,200,12.3,lb,0.246,0.05 to 0.25 lb per unit,8,5,4,160,3.2,catalog approved,active listing,in stock
M861,8x6x1 White Corrugated Mailers ECT-32-B Crush Resistant - Bundle of 50,https://packrift.github.io/products/m861-8x6x1-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/8x6x1-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",49.37,0.9874,$0.50 to $1 per unit,100,8.72,lb,0.1744,0.05 to 0.25 lb per unit,8,6,1,48,0.96,catalog approved,active listing,in stock
M862K,8x6x2 Kraft Corrugated Mailers ECT-32-B Crush Resistant - 50 Pack,https://packrift.github.io/products/m862k-8x6x2-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/8x6x2-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",49.37,0.9874,$0.50 to $1 per unit,400,10.62,lb,0.2124,0.05 to 0.25 lb per unit,8,6,2,96,1.92,catalog approved,active listing,in stock
M863K,8x6x3 Kraft Corrugated Mailers ECT-32-B Crush-Resistant - 50 Pack,https://packrift.github.io/products/m863k-8x6x3-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/8x6x3-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",49.98,0.9996,$0.50 to $1 per unit,400,12.36,lb,0.2472,0.05 to 0.25 lb per unit,8,6,3,144,2.88,catalog approved,active listing,in stock
M864,8x6x4 White Corrugated Mailers ECT-32-B Crush Resistant - Bundle of 50,https://packrift.github.io/products/m864-8x6x4-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/8x6x4-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",45.22,0.9044,$0.50 to $1 per unit,500,14.1,lb,0.282,0.25 to 1 lb per unit,8,6,4,192,3.84,catalog approved,active listing,in stock
M882,8x8x2 White Corrugated Mailers ECT-32-B Crush Resistant - 50 Pack,https://packrift.github.io/products/m882-8x8x2-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/8x8x2-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",60.34,1.2068,$1 to $5 per unit,400,15.8,lb,0.316,0.25 to 1 lb per unit,8,8,2,128,2.56,catalog approved,active listing,in stock
M884,"8x8x4 ECT-32 White Corrugated Mailers - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m884-8x8x4-ect-32-white-corrugated-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/8x8x4-ect-32-white-corrugated-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",72.53,1.4506,$1 to $5 per unit,400,18.52,lb,0.3704,0.25 to 1 lb per unit,8,8,4,256,5.12,catalog approved,active listing,in stock
M922,"9x2x2 White Corrugated Mailers ECT-32-B - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m922-9x2x2-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50/,https://packrift.com/products/9x2x2-white-corrugated-mailers-ect-32-b-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",15.24,0.3048,$0.25 to $0.50 per unit,499,4.86,lb,0.0972,0.05 to 0.25 lb per unit,9,2,2,36,0.72,catalog approved,active listing,in stock
M944,9x4x4 White Corrugated Mailers ECT-32-B Crush Resistant - 50 Pack,https://packrift.github.io/products/m944-9x4x4-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/9x4x4-white-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",34.91,0.6982,$0.50 to $1 per unit,500,11.76,lb,0.2352,0.05 to 0.25 lb per unit,9,4,4,144,2.88,catalog approved,active listing,in stock
M944K,9x4x4 Kraft Corrugated Mailers ECT-32-B Crush Resistant - 50 Pack,https://packrift.github.io/products/m944k-9x4x4-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/9x4x4-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",43.88,0.8776,$0.50 to $1 per unit,400,11.6,lb,0.232,0.05 to 0.25 lb per unit,9,4,4,144,2.88,catalog approved,active listing,in stock
M961,"9.625x6.625x1.25"" White Corrugated Easy-Fold Mailers - Professional Shipping, Bundle of 50",https://packrift.github.io/products/m961-9-625x6-625x1-25-white-corrugated-easy-fold-mailers-professional-shipping-bundle-of-50/,https://packrift.com/products/9-625x6-625x1-25-white-corrugated-easy-fold-mailers-professional-shipping-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",25.87,0.5174,$0.50 to $1 per unit,498,7.16,lb,0.1432,0.05 to 0.25 lb per unit,9.625,6.625,1.25,79.707031,1.594141,catalog approved,active listing,in stock
M962,"9x6.5x2.75"" White Corrugated Literature Mailers - 50 Pack",https://packrift.github.io/products/m962-9x6-5x2-75-white-corrugated-literature-mailers-50-pack/,https://packrift.com/products/9x6-5x2-75-white-corrugated-literature-mailers-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",36.12,0.7224,$0.50 to $1 per unit,500,10.82,lb,0.2164,0.05 to 0.25 lb per unit,9,6.5,2.75,160.875,3.2175,catalog approved,active listing,in stock
M9635BF,"9.5x6.5x3.5"" White Corrugated Easy-Fold Mailers - Professional Shipping, 50 Pack",https://packrift.github.io/products/m9635bf-9-5x6-5x3-5-white-corrugated-easy-fold-mailers-professional-shipping-50-pack/,https://packrift.com/products/9-5x6-5x3-5-white-corrugated-easy-fold-mailers-professional-shipping-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",76.8,1.536,$1 to $5 per unit,100,10.12,lb,0.2024,0.05 to 0.25 lb per unit,9.5,6.5,3.5,216.125,4.3225,catalog approved,active listing,in stock
M963K,9x6x3 Kraft Corrugated Mailers ECT-32-B Crush Resistant - 50 Pack,https://packrift.github.io/products/m963k-9x6x3-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack/,https://packrift.com/products/9x6x3-kraft-corrugated-mailers-ect-32-b-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",51.81,1.0362,$1 to $5 per unit,400,13.44,lb,0.2688,0.25 to 1 lb per unit,9,6,3,162,3.24,catalog approved,active listing,in stock
M964,"9x6.25x4"" White Corrugated Literature Mailers - 50 Pack",https://packrift.github.io/products/m964-9x6-25x4-white-corrugated-literature-mailers-50-pack/,https://packrift.com/products/9x6-25x4-white-corrugated-literature-mailers-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",61.56,1.2312,$1 to $5 per unit,500,14.38,lb,0.2876,0.25 to 1 lb per unit,9,6.25,4,225,4.5,catalog approved,active listing,in stock
M966,"9x6x6 ECT-32 White Corrugated Mailers - Crush Resistant, Bundle of 50",https://packrift.github.io/products/m966-9x6x6-ect-32-white-corrugated-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/9x6x6-ect-32-white-corrugated-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",71.92,1.4384,$1 to $5 per unit,400,20.62,lb,0.4124,0.25 to 1 lb per unit,9,6,6,324,6.48,catalog approved,active listing,in stock
MAL1182,"11 1/8x8 5/8x2 1/2"" White Corrugated Side Load Locking Mailers - Bundle of 50",https://packrift.github.io/products/mal1182-11-1-8x8-5-8x2-1-2-white-corrugated-side-load-locking-mailers-bundle-of-50/,https://packrift.com/products/11-1-8x8-5-8x2-1-2-white-corrugated-side-load-locking-mailers-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",26.21,0.5242,$0.50 to $1 per unit,100,14.76,lb,0.2952,0.25 to 1 lb per unit,11.125,8.625,2.5,239.882813,4.797656,catalog approved,active listing,in stock
MAL12112,"12 1/8x11 5/8x2 5/8"" White Side Loading Locking Mailers - 50 Pack",https://packrift.github.io/products/mal12112-12-1-8x11-5-8x2-5-8-white-side-loading-locking-mailers-50-pack/,https://packrift.com/products/12-1-8x11-5-8x2-5-8-white-side-loading-locking-mailers-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",39.01,0.7802,$0.50 to $1 per unit,100,18.16,lb,0.3632,0.25 to 1 lb per unit,12.125,11.625,2.625,370.001953,7.400039,catalog approved,active listing,in stock
MFL10102,"10x10x2 White Corrugated Literature Mailers - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl10102-10x10x2-white-corrugated-literature-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/10x10x2-white-corrugated-literature-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",49.37,0.9874,$0.50 to $1 per unit,400,22.02,lb,0.4404,0.25 to 1 lb per unit,10,10,2,200,4,catalog approved,active listing,in stock
MFL10103,"10x10x3 White Corrugated Literature Mailer - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl10103-10x10x3-white-corrugated-literature-mailer-crush-resistant-bundle-of-50/,https://packrift.com/products/10x10x3-white-corrugated-literature-mailer-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",88.99,1.7798,$1 to $5 per unit,100,20.32,lb,0.4064,0.25 to 1 lb per unit,10,10,3,300,6,catalog approved,active listing,in stock
MFL10104,10x10x4 White Deluxe Literature Mailers ECT-32-B Corrugated - 50 Pack,https://packrift.github.io/products/mfl10104-10x10x4-white-deluxe-literature-mailers-ect-32-b-corrugated-50-pack/,https://packrift.com/products/10x10x4-white-deluxe-literature-mailers-ect-32-b-corrugated-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",99.96,1.9992,$1 to $5 per unit,400,25.66,lb,0.5132,0.25 to 1 lb per unit,10,10,4,400,8,catalog approved,active listing,in stock
MFL10104K,"10x10x4"" Kraft Corrugated Literature Mailer - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl10104k-10x10x4-kraft-corrugated-literature-mailer-crush-resistant-bundle-of-50/,https://packrift.com/products/10x10x4-kraft-corrugated-literature-mailer-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",95.08,1.9016,$1 to $5 per unit,400,24.2,lb,0.484,0.25 to 1 lb per unit,10,10,4,400,8,catalog approved,active listing,in stock
MFL10105,"10x10x5 White Corrugated Literature Mailers - Crush-Proof, 50 Bundle",https://packrift.github.io/products/mfl10105-10x10x5-white-corrugated-literature-mailers-crush-proof-bundle-of-50/,https://packrift.com/products/10x10x5-white-corrugated-literature-mailers-crush-proof-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",126.78,2.5356,$1 to $5 per unit,400,30.3,lb,0.606,0.25 to 1 lb per unit,10,10,5,500,10,catalog approved,active listing,in stock
MFL10105K,"10x10x5 Kraft Deluxe Literature Mailer - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl10105k-10x10x5-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50/,https://packrift.com/products/10x10x5-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",123.12,2.4624,$1 to $5 per unit,300,29.06,lb,0.5812,0.25 to 1 lb per unit,10,10,5,500,10,catalog approved,active listing,in stock
MFL1044,10x4x4 White Deluxe Literature Mailer ECT-32-B Corrugated - 50 Pack,https://packrift.github.io/products/mfl1044-10x4x4-white-deluxe-literature-mailer-ect-32-b-corrugated-50-pack/,https://packrift.com/products/10x4x4-white-deluxe-literature-mailer-ect-32-b-corrugated-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",74.36,1.4872,$1 to $5 per unit,100,29,lb,0.58,0.25 to 1 lb per unit,10,4,4,160,3.2,catalog approved,active listing,in stock
MFL1044K,"10x4x4 Kraft Corrugated Literature Mailer - Crush Resistant, 50 Pack",https://packrift.github.io/products/mfl1044k-10x4x4-kraft-corrugated-literature-mailer-crush-resistant-50-pack/,https://packrift.com/products/10x4x4-kraft-corrugated-literature-mailer-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",84.11,1.6822,$1 to $5 per unit,100,11.92,lb,0.2384,0.05 to 0.25 lb per unit,10,4,4,160,3.2,catalog approved,active listing,in stock
MFL1183,"11 1/8x8 3/4x3 White Corrugated Literature Mailers - Self-Seal, 50 Bundle",https://packrift.github.io/products/mfl1183-11-1-8x8-3-4x3-white-corrugated-literature-mailers-self-seal-bundle-of-50/,https://packrift.com/products/11-1-8x8-3-4x3-white-corrugated-literature-mailers-self-seal-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",85.94,1.7188,$1 to $5 per unit,400,18.94,lb,0.3788,0.25 to 1 lb per unit,11.125,8.75,3,292.03125,5.840625,catalog approved,active listing,in stock
MFL1183K,"11 1/8 x 8 3/4 x 3"" Kraft Corrugated Literature Mailer - 50 Pack",https://packrift.github.io/products/mfl1183k-11-1-8-x-8-3-4-x-3-kraft-corrugated-literature-mailer-50-pack/,https://packrift.com/products/11-1-8-x-8-3-4-x-3-kraft-corrugated-literature-mailer-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",89.6,1.792,$1 to $5 per unit,400,18.7,lb,0.374,0.25 to 1 lb per unit,11.125,8.75,3,292.03125,5.840625,catalog approved,active listing,in stock
MFL1185,11 1/8x8 3/4x5 White Deluxe Literature Mailer ECT-32-B Corrugated - 50 Bundle,https://packrift.github.io/products/mfl1185-11-1-8x8-3-4x5-white-deluxe-literature-mailer-ect-32-b-corrugated-bundle-of-50/,https://packrift.com/products/11-1-8x8-3-4x5-white-deluxe-literature-mailer-ect-32-b-corrugated-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",102.4,2.048,$1 to $5 per unit,100,30.2,lb,0.604,0.25 to 1 lb per unit,11.125,8.75,5,486.71875,9.734375,catalog approved,active listing,in stock
MFL12104,12x10x4 White Deluxe Literature Mailer ECT-32-B Corrugated - 50 Pack,https://packrift.github.io/products/mfl12104-12x10x4-white-deluxe-literature-mailer-ect-32-b-corrugated-50-pack/,https://packrift.com/products/12x10x4-white-deluxe-literature-mailer-ect-32-b-corrugated-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",119.46,2.3892,$1 to $5 per unit,400,27.42,lb,0.5484,0.25 to 1 lb per unit,12,10,4,480,9.6,catalog approved,active listing,in stock
MFL12106,"12x10x6 White Corrugated Literature Mailers - Crush Resistant, 50 Pack",https://packrift.github.io/products/mfl12106-12x10x6-white-corrugated-literature-mailers-crush-resistant-50-pack/,https://packrift.com/products/12x10x6-white-corrugated-literature-mailers-crush-resistant-50-pack,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",160.91,3.2182,$1 to $5 per unit,300,36.28,lb,0.7256,0.25 to 1 lb per unit,12,10,6,720,14.4,catalog approved,active listing,in stock
MFL12113,"12x11x3 White Deluxe Literature Mailers ECT-32B Corrugated, 50 Bundle",https://packrift.github.io/products/mfl12113-12x11x3-white-deluxe-literature-mailers-ect-32b-corrugated-box-bundle-50/,https://packrift.com/products/12x11x3-white-deluxe-literature-mailers-ect-32b-corrugated-box-bundle-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",100.57,2.0114,$1 to $5 per unit,200,23.28,lb,0.4656,0.25 to 1 lb per unit,12,11,3,396,7.92,catalog approved,active listing,in stock
MFL12113K,"12x11x3 Kraft Deluxe Literature Mailer - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl12113k-12x11x3-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50/,https://packrift.com/products/12x11x3-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",96.91,1.9382,$1 to $5 per unit,300,20.38,lb,0.4076,0.25 to 1 lb per unit,12,11,3,396,7.92,catalog approved,active listing,in stock
MFL12122,"12x12x2 White Corrugated Literature Mailers - Crush Proof, 50 Bundle",https://packrift.github.io/products/mfl12122-12x12x2-white-corrugated-literature-mailers-crush-proof-bundle-of-50/,https://packrift.com/products/12x12x2-white-corrugated-literature-mailers-crush-proof-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",99.96,1.9992,$1 to $5 per unit,400,19.88,lb,0.3976,0.25 to 1 lb per unit,12,12,2,288,5.76,catalog approved,active listing,in stock
MFL1282,"12x8x2.75"" White Corrugated Literature Mailers - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl1282-12x8x2-75-white-corrugated-literature-mailers-crush-resistant-bundle-of-50/,https://packrift.com/products/12x8x2-75-white-corrugated-literature-mailers-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",64.61,1.2922,$1 to $5 per unit,500,17.92,lb,0.3584,0.25 to 1 lb per unit,12,8,2.75,264,5.28,catalog approved,active listing,in stock
MFL1292K,"12 1/8 x 9 1/4 x 2"" Kraft Deluxe Literature Mailer - Crush Resistant, 50 Bundle",https://packrift.github.io/products/mfl1292k-12-1-8-x-9-1-4-x-2-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50/,https://packrift.com/products/12-1-8-x-9-1-4-x-2-kraft-deluxe-literature-mailer-crush-resistant-bundle-of-50,Mailers,Boxes - Mailers,50,"case packs, 11-50 units",83.5,1.67,$1 to $5 per unit,400,16.6,lb,0.332,0.25 to 1 lb per unit,12.125,9.25,2,224.3125,4.48625,catalog approved,active listing,in stock
